timestamp,ang_vel_x,ang_vel_y,ang_vel_z,lin_vel_x,lin_vel_y,lin_vel_z,force_x,force_y,force_z,moment_x,moment_y,moment_z,action_thrust,action_roll,action_pitch,action_yaw
0.19791656732559204,0.011949785,0.10433547,0.72158056,0.4415692,-0.7502839,0.36447325,-0.0,0.0,1.7799264,-1.1949785e-05,-0.00010433548,-0.0007215806,9.81,0.0,0.0,0.0
0.19999989867210388,0.011012115,0.101079494,0.70199317,0.44578072,-0.7591386,0.3888034,-0.0,0.0,1.7966558,-1.10121155e-05,-0.000101079495,-0.0007019932,9.81,0.0,0.0,0.0
0.20208323001861572,0.010169454,0.09760729,0.6829145,0.4499994,-0.7679897,0.41352713,-0.0,0.0,1.8133502,-1.0169454e-05,-9.76073e-05,-0.0006829145,9.81,0.0,0.0,0.0
0.20416656136512756,0.009420432,0.093861744,0.6643304,0.4542256,-0.7768376,0.43864372,-0.0,0.0,1.8300099,-9.420432e-06,-9.3861745e-05,-0.00066433044,9.81,0.0,0.0,0.0
0.2062498927116394,0.008762728,0.08980709,0.6462263,0.45846084,-0.7856818,0.46415213,-0.0,0.0,1.8466349,-8.762729e-06,-8.9807094e-05,-0.00064622634,9.81,0.0,0.0,0.0
0.20833322405815125,0.008192759,0.085429825,0.6285903,0.4627053,-0.79452235,0.49005094,-0.0,0.0,1.8632252,-8.192759e-06,-8.542983e-05,-0.0006285903,9.81,0.0,0.0,0.0
0.21041655540466309,0.007705666,0.080738865,0.6114102,0.46696052,-0.80335873,0.51633894,-0.0,0.0,1.879781,-7.705667e-06,-8.073887e-05,-0.00061141024,9.81,0.0,0.0,0.0
0.21249988675117493,0.0072956756,0.07576463,0.5946756,0.4712266,-0.8121909,0.54301536,-0.0,0.0,1.8963023,-7.295676e-06,-7.5764634e-05,-0.00059467566,9.81,0.0,0.0,0.0
0.21458321809768677,0.0069557577,0.070557736,0.5783798,0.47550339,-0.8210192,0.57007873,-0.0,0.0,1.9127892,-6.955758e-06,-7.055774e-05,-0.00057837984,9.81,0.0,0.0,0.0
0.2166665494441986,0.0066778883,0.065185875,0.5625132,0.47979313,-0.82984334,0.5975283,-0.0,0.0,1.9292418,-6.6778885e-06,-6.518588e-05,-0.0005625132,9.81,0.0,0.0,0.0
0.21874988079071045,0.006452486,0.059731316,0.54706717,0.484095,-0.83866364,0.625363,-0.0,0.0,1.94566,-6.452486e-06,-5.973132e-05,-0.0005470672,9.81,0.0,0.0,0.0
0.2208332121372223,0.006269075,0.054287165,0.53203666,0.48840964,-0.8474801,0.6535821,-0.0,0.0,1.962044,-6.269075e-06,-5.4287168e-05,-0.0005320367,9.81,0.0,0.0,0.0
